datetime,W
2025-12-16 00:14:00,3
2025-12-16 00:14:10,3
2025-12-16 00:14:20,3
2025-12-16 00:14:30,3
2025-12-16 00:14:40,3
2025-12-16 00:14:50,3
2025-12-16 00:15:00,2
2025-12-16 00:15:10,2
2025-12-16 00:15:20,3
2025-12-16 00:15:30,2
2025-12-16 00:15:40,3
2025-12-16 00:15:50,3
2025-12-16 00:16:00,2
2025-12-16 00:16:10,3
2025-12-16 00:16:20,3
2025-12-16 00:16:30,3
2025-12-16 00:16:40,2
2025-12-16 00:16:50,2
2025-12-16 00:17:00,3
2025-12-16 00:17:10,3
2025-12-16 00:17:20,3
2025-12-16 00:17:30,3
2025-12-16 00:17:40,2
2025-12-16 00:17:50,2
2025-12-16 00:18:00,3
2025-12-16 00:18:10,2
2025-12-16 00:18:20,2
2025-12-16 00:18:30,2
2025-12-16 00:18:40,2
2025-12-16 00:18:50,2
2025-12-16 00:19:00,3
2025-12-16 00:19:10,3
2025-12-16 00:19:20,3
2025-12-16 00:19:30,2
2025-12-16 00:19:40,3
2025-12-16 00:19:50,3
2025-12-16 00:20:00,3
2025-12-16 00:20:10,3
2025-12-16 00:20:20,3
2025-12-16 00:20:30,2
2025-12-16 00:20:40,3
2025-12-16 00:20:50,3
2025-12-16 00:21:00,3
2025-12-16 00:21:10,2
2025-12-16 00:21:20,3
2025-12-16 00:21:30,3
2025-12-16 00:21:40,3
2025-12-16 00:21:50,3
2025-12-16 00:22:00,3
2025-12-16 00:22:10,2
2025-12-16 00:22:20,2
2025-12-16 00:22:30,3
2025-12-16 00:22:40,3
2025-12-16 00:22:50,2
2025-12-16 00:23:00,3
2025-12-16 00:23:10,3
2025-12-16 00:23:20,2
2025-12-16 00:23:30,2
2025-12-16 00:23:40,3
2025-12-16 00:23:50,3
2025-12-16 00:24:00,3
2025-12-16 00:24:10,3
2025-12-16 00:24:20,3
2025-12-16 00:24:30,3
2025-12-16 00:24:40,3
2025-12-16 00:24:50,3
2025-12-16 00:25:00,3
2025-12-16 00:25:10,3
2025-12-16 00:25:20,2
2025-12-16 00:25:30,3
2025-12-16 00:25:40,3
2025-12-16 00:25:50,3
2025-12-16 00:26:00,2
2025-12-16 00:26:10,3
2025-12-16 00:26:20,2
2025-12-16 00:26:30,3
2025-12-16 00:26:40,3
2025-12-16 00:26:50,2
2025-12-16 00:27:00,2
2025-12-16 00:27:10,2
2025-12-16 00:27:20,3
2025-12-16 00:27:30,3
2025-12-16 00:27:40,3
2025-12-16 00:27:50,3
2025-12-16 00:28:00,3
2025-12-16 00:28:10,2
2025-12-16 00:28:20,2
2025-12-16 00:28:30,3
2025-12-16 00:28:40,3
2025-12-16 00:28:50,3
2025-12-16 00:29:00,2
2025-12-16 00:29:10,3
2025-12-16 00:29:20,2
2025-12-16 00:29:30,3
2025-12-16 00:29:40,3
2025-12-16 00:29:50,3
2025-12-16 00:30:00,3
2025-12-16 00:30:10,3
2025-12-16 00:30:20,3
2025-12-16 00:30:30,3
2025-12-16 00:30:40,3
2025-12-16 00:30:50,3
2025-12-16 00:31:00,3
2025-12-16 00:31:10,3
2025-12-16 00:31:20,3
2025-12-16 00:31:30,3
2025-12-16 00:31:40,3
2025-12-16 00:31:50,2
2025-12-16 00:32:00,3
2025-12-16 00:32:10,3
2025-12-16 00:32:20,3
2025-12-16 00:32:30,3
2025-12-16 00:32:40,3
2025-12-16 00:32:50,3
2025-12-16 00:33:00,3
2025-12-16 00:33:10,3
2025-12-16 00:33:20,3
2025-12-16 00:33:30,2
2025-12-16 00:33:40,3
2025-12-16 00:33:50,3
2025-12-16 00:34:00,3
2025-12-16 00:34:10,3
2025-12-16 00:34:20,3
2025-12-16 00:34:30,2
2025-12-16 00:34:40,2
2025-12-16 00:34:50,3
2025-12-16 00:35:00,2
2025-12-16 00:35:10,2
2025-12-16 00:35:20,3
2025-12-16 00:35:30,3
2025-12-16 00:35:40,3
2025-12-16 00:35:50,3
2025-12-16 00:36:00,3
2025-12-16 00:36:10,3
2025-12-16 00:36:20,3
2025-12-16 00:36:30,3
2025-12-16 00:36:40,3
2025-12-16 00:36:50,3
2025-12-16 00:37:00,3
2025-12-16 00:37:10,3
2025-12-16 00:37:20,3
2025-12-16 00:37:30,3
2025-12-16 00:37:40,2
2025-12-16 00:37:50,3
2025-12-16 00:38:00,3
2025-12-16 00:38:10,2
2025-12-16 00:38:20,3
2025-12-16 00:38:30,3
2025-12-16 00:38:40,3
2025-12-16 00:38:50,3
2025-12-16 00:39:00,2
2025-12-16 00:39:10,3
2025-12-16 00:39:20,3
2025-12-16 00:39:30,3
2025-12-16 00:39:40,3
2025-12-16 00:39:50,3
2025-12-16 00:40:00,3
2025-12-16 00:40:10,3
2025-12-16 00:40:20,3
2025-12-16 00:40:30,3
2025-12-16 00:40:40,3
2025-12-16 00:40:50,3
2025-12-16 00:41:00,3
2025-12-16 00:41:10,3
2025-12-16 00:41:20,3
2025-12-16 00:41:30,3
2025-12-16 00:41:40,3
2025-12-16 00:41:50,3
2025-12-16 00:42:00,3
2025-12-16 00:42:10,3
2025-12-16 00:42:20,3
2025-12-16 00:42:30,3
2025-12-16 00:42:40,3
2025-12-16 00:42:50,3
2025-12-16 00:43:00,3
2025-12-16 00:43:10,3
2025-12-16 00:43:20,3
2025-12-16 00:43:30,3
2025-12-16 00:43:40,3
2025-12-16 00:43:50,3
2025-12-16 00:44:00,3
2025-12-16 00:44:10,3
2025-12-16 00:44:20,3
2025-12-16 00:44:30,3
2025-12-16 00:44:40,3
2025-12-16 00:44:50,3
2025-12-16 00:45:00,3
2025-12-16 00:45:10,3
2025-12-16 00:45:20,3
2025-12-16 00:45:30,3
2025-12-16 00:45:40,3
2025-12-16 00:45:50,3
2025-12-16 00:46:00,4
2025-12-16 00:46:10,3
2025-12-16 00:46:20,3
2025-12-16 00:46:30,3
2025-12-16 00:46:40,3
2025-12-16 00:46:50,3
2025-12-16 00:47:00,4
2025-12-16 00:47:10,3
2025-12-16 00:47:20,4
2025-12-16 00:47:30,3
2025-12-16 00:47:40,3
2025-12-16 00:47:50,4
2025-12-16 00:48:00,3
2025-12-16 00:48:10,3
2025-12-16 00:48:20,3
2025-12-16 00:48:30,3
2025-12-16 00:48:40,3
2025-12-16 00:48:50,3
2025-12-16 00:49:00,4
2025-12-16 00:49:10,3
2025-12-16 00:49:20,3
2025-12-16 00:49:30,3
2025-12-16 00:49:40,4
2025-12-16 00:49:50,3
2025-12-16 00:50:00,3
2025-12-16 00:50:10,3
2025-12-16 00:50:20,3
2025-12-16 00:50:30,3
2025-12-16 00:50:40,3
2025-12-16 00:50:50,3
2025-12-16 00:51:00,3
2025-12-16 00:51:10,3
2025-12-16 00:51:20,3
2025-12-16 00:51:30,3
2025-12-16 00:51:40,3
2025-12-16 00:51:50,3
2025-12-16 00:52:00,3
2025-12-16 00:52:10,4
2025-12-16 00:52:20,3
2025-12-16 00:52:30,4
2025-12-16 00:52:40,4
2025-12-16 00:52:50,3
2025-12-16 00:53:00,4
2025-12-16 00:53:10,4
2025-12-16 00:53:20,4
2025-12-16 00:53:30,3
2025-12-16 00:53:40,3
2025-12-16 00:53:50,3
2025-12-16 00:54:00,4
2025-12-16 00:54:10,3
2025-12-16 00:54:20,3
2025-12-16 00:54:30,4
2025-12-16 00:54:40,4
2025-12-16 00:54:50,3
2025-12-16 00:55:00,4
2025-12-16 00:55:10,4
2025-12-16 00:55:20,3
2025-12-16 00:55:30,3
2025-12-16 00:55:40,4
2025-12-16 00:55:50,3
2025-12-16 00:56:00,3
2025-12-16 00:56:10,3
2025-12-16 00:56:20,4
2025-12-16 00:56:30,3
2025-12-16 00:56:40,4
2025-12-16 00:56:50,4
2025-12-16 00:57:00,3
2025-12-16 00:57:10,4
2025-12-16 00:57:20,3
2025-12-16 00:57:30,4
2025-12-16 00:57:40,4
2025-12-16 00:57:50,4
2025-12-16 00:58:00,4
2025-12-16 00:58:10,4
2025-12-16 00:58:20,4
2025-12-16 00:58:30,3
2025-12-16 00:58:40,4
2025-12-16 00:58:50,4
2025-12-16 00:59:00,3
2025-12-16 00:59:10,3
2025-12-16 00:59:20,3
2025-12-16 00:59:30,4
2025-12-16 00:59:40,3
2025-12-16 00:59:50,4
2025-12-16 01:00:00,3
2025-12-16 01:00:10,4
2025-12-16 01:00:20,4
2025-12-16 01:00:30,4
2025-12-16 01:00:40,4
2025-12-16 01:00:50,4
2025-12-16 01:01:00,3
2025-12-16 01:01:10,4
2025-12-16 01:01:20,3
2025-12-16 01:01:30,4
2025-12-16 01:01:40,4
2025-12-16 01:01:50,4
2025-12-16 01:02:00,3
2025-12-16 01:02:10,4
2025-12-16 01:02:20,4
2025-12-16 01:02:30,3
2025-12-16 01:02:40,4
2025-12-16 01:02:50,4
2025-12-16 01:03:00,4
2025-12-16 01:03:10,4
2025-12-16 01:03:20,4
2025-12-16 01:03:30,4
2025-12-16 01:03:40,4
2025-12-16 01:03:50,4
2025-12-16 01:04:00,4
2025-12-16 01:04:10,3
2025-12-16 01:04:20,4
2025-12-16 01:04:30,4
2025-12-16 01:04:40,4
2025-12-16 01:04:50,4
2025-12-16 01:05:00,4
2025-12-16 01:05:10,4
2025-12-16 01:05:20,4
2025-12-16 01:05:30,4
2025-12-16 01:05:40,4
2025-12-16 01:05:50,4
2025-12-16 01:06:00,4
2025-12-16 01:06:10,4
2025-12-16 01:06:20,4
2025-12-16 01:06:30,4
2025-12-16 01:06:40,4
2025-12-16 01:06:50,4
2025-12-16 01:07:00,4
2025-12-16 01:07:10,4
2025-12-16 01:07:20,4
2025-12-16 01:07:30,4
2025-12-16 01:07:40,4
2025-12-16 01:07:50,4
2025-12-16 01:08:00,4
2025-12-16 01:08:10,5
2025-12-16 01:08:20,4
2025-12-16 01:08:30,5
2025-12-16 01:08:40,4
2025-12-16 01:08:50,4
2025-12-16 01:09:00,4
2025-12-16 01:09:10,4
2025-12-16 01:09:20,4
2025-12-16 01:09:30,5
2025-12-16 01:09:40,4
2025-12-16 01:09:50,4
2025-12-16 01:10:00,4
2025-12-16 01:10:10,4
2025-12-16 01:10:20,4
2025-12-16 01:10:30,5
2025-12-16 01:10:40,5
2025-12-16 01:10:50,5
2025-12-16 01:11:00,5
2025-12-16 01:11:10,4
2025-12-16 01:11:20,4
2025-12-16 01:11:30,5
2025-12-16 01:11:40,4
2025-12-16 01:11:50,5
2025-12-16 01:12:00,4
2025-12-16 01:12:10,5
2025-12-16 01:12:20,5
2025-12-16 01:12:30,4
2025-12-16 01:12:40,5
2025-12-16 01:12:50,5
2025-12-16 01:13:00,4
2025-12-16 01:13:10,4
2025-12-16 01:13:20,4
2025-12-16 01:13:30,5
2025-12-16 01:13:40,4
2025-12-16 01:13:50,4
2025-12-16 01:14:00,4
2025-12-16 01:14:10,5
2025-12-16 01:14:20,4
2025-12-16 01:14:30,5
2025-12-16 01:14:40,4
2025-12-16 01:14:50,4
2025-12-16 01:15:00,4
2025-12-16 01:15:10,4
2025-12-16 01:15:20,5
2025-12-16 01:15:30,5
2025-12-16 01:15:40,4
2025-12-16 01:15:50,5
2025-12-16 01:16:00,4
2025-12-16 01:16:10,5
2025-12-16 01:16:20,4
2025-12-16 01:16:30,4
2025-12-16 01:16:40,4
2025-12-16 01:16:50,5
2025-12-16 01:17:00,5
2025-12-16 01:17:10,4
2025-12-16 01:17:20,4
2025-12-16 01:17:30,5
2025-12-16 01:17:40,4
2025-12-16 01:17:50,5
2025-12-16 01:18:00,4
2025-12-16 01:18:10,4
2025-12-16 01:18:20,5
2025-12-16 01:18:30,5
2025-12-16 01:18:40,5
2025-12-16 01:18:50,5
2025-12-16 01:19:00,5
2025-12-16 01:19:10,4
2025-12-16 01:19:20,5
2025-12-16 01:19:30,5
2025-12-16 01:19:40,5
2025-12-16 01:19:50,5
2025-12-16 01:20:00,5
2025-12-16 01:20:10,4
2025-12-16 01:20:20,5
2025-12-16 01:20:30,4
2025-12-16 01:20:40,5
2025-12-16 01:20:50,5
2025-12-16 01:21:00,5
2025-12-16 01:21:10,5
2025-12-16 01:21:20,5
2025-12-16 01:21:30,5
2025-12-16 01:21:40,5
2025-12-16 01:21:50,5
2025-12-16 01:22:00,5
2025-12-16 01:22:10,5
2025-12-16 01:22:20,5
2025-12-16 01:22:30,5
2025-12-16 01:22:40,5
2025-12-16 01:22:50,6
2025-12-16 01:23:00,5
2025-12-16 01:23:10,5
2025-12-16 01:23:20,6
2025-12-16 01:23:30,5
2025-12-16 01:23:40,5
2025-12-16 01:23:50,5
2025-12-16 01:24:00,5
2025-12-16 01:24:10,5
2025-12-16 01:24:20,5
2025-12-16 01:24:30,5
2025-12-16 01:24:40,5
2025-12-16 01:24:50,5
2025-12-16 01:25:00,6
2025-12-16 01:25:10,6
2025-12-16 01:25:20,6
2025-12-16 01:25:30,5
2025-12-16 01:25:40,5
2025-12-16 01:25:50,5
2025-12-16 01:26:00,5
2025-12-16 01:26:10,6
2025-12-16 01:26:20,6
2025-12-16 01:26:30,6
2025-12-16 01:26:40,6
2025-12-16 01:26:50,5
2025-12-16 01:27:00,5
2025-12-16 01:27:10,5
2025-12-16 01:27:20,6
2025-12-16 01:27:30,5
2025-12-16 01:27:40,5
2025-12-16 01:27:50,5
2025-12-16 01:28:00,5
2025-12-16 01:28:10,5
2025-12-16 01:28:20,6
2025-12-16 01:28:30,5
2025-12-16 01:28:40,6
2025-12-16 01:28:50,6
2025-12-16 01:29:00,5
2025-12-16 01:29:10,6
2025-12-16 01:29:20,6
2025-12-16 01:29:30,6
2025-12-16 01:29:40,5
2025-12-16 01:29:50,5
2025-12-16 01:30:00,6
2025-12-16 01:30:10,5
2025-12-16 01:30:20,6
2025-12-16 01:30:30,6
2025-12-16 01:30:40,6
2025-12-16 01:30:50,6
2025-12-16 01:31:00,6
2025-12-16 01:31:10,6
2025-12-16 01:31:20,5
2025-12-16 01:31:30,6
2025-12-16 01:31:40,6
2025-12-16 01:31:50,6
2025-12-16 01:32:00,6
2025-12-16 01:32:10,6
2025-12-16 01:32:20,6
2025-12-16 01:32:30,6
2025-12-16 01:32:40,6
2025-12-16 01:32:50,6
2025-12-16 01:33:00,6
2025-12-16 01:33:10,5
2025-12-16 01:33:20,6
2025-12-16 01:33:30,6
2025-12-16 01:33:40,6
2025-12-16 01:33:50,6
2025-12-16 01:34:00,6
2025-12-16 01:34:10,6
2025-12-16 01:34:20,6
2025-12-16 01:34:30,6
2025-12-16 01:34:40,6
2025-12-16 01:34:50,6
2025-12-16 01:35:00,6
2025-12-16 01:35:10,6
2025-12-16 01:35:20,6
2025-12-16 01:35:30,6
2025-12-16 01:35:40,6
2025-12-16 01:35:50,6
2025-12-16 01:36:00,6
2025-12-16 01:36:10,6
2025-12-16 01:36:20,6
2025-12-16 01:36:30,6
2025-12-16 01:36:40,6
2025-12-16 01:36:50,6
2025-12-16 01:37:00,6
2025-12-16 01:37:10,6
2025-12-16 01:37:20,6
2025-12-16 01:37:30,6
2025-12-16 01:37:40,6
2025-12-16 01:37:50,7
2025-12-16 01:38:00,6
2025-12-16 01:38:10,6
2025-12-16 01:38:20,7
2025-12-16 01:38:30,6
2025-12-16 01:38:40,6
2025-12-16 01:38:50,6
2025-12-16 01:39:00,6
2025-12-16 01:39:10,7
2025-12-16 01:39:20,6
2025-12-16 01:39:30,7
2025-12-16 01:39:40,7
2025-12-16 01:39:50,6
2025-12-16 01:40:00,6
2025-12-16 01:40:10,6
2025-12-16 01:40:20,6
2025-12-16 01:40:30,6
2025-12-16 01:40:40,6
2025-12-16 01:40:50,7
2025-12-16 01:41:00,6
2025-12-16 01:41:10,7
2025-12-16 01:41:20,7
2025-12-16 01:41:30,6
2025-12-16 01:41:40,7
2025-12-16 01:41:50,7
2025-12-16 01:42:00,7
2025-12-16 01:42:10,6
2025-12-16 01:42:20,7
2025-12-16 01:42:30,6
2025-12-16 01:42:40,7
2025-12-16 01:42:50,7
2025-12-16 01:43:00,7
2025-12-16 01:43:10,6
2025-12-16 01:43:20,6
2025-12-16 01:43:30,7
2025-12-16 01:43:40,7
2025-12-16 01:43:50,6
2025-12-16 01:44:00,7
2025-12-16 01:44:10,7
2025-12-16 01:44:20,7
2025-12-16 01:44:30,7
2025-12-16 01:44:40,7
2025-12-16 01:44:50,7
2025-12-16 01:45:00,7
2025-12-16 01:45:10,7
2025-12-16 01:45:20,7
2025-12-16 01:45:30,7
2025-12-16 01:45:40,7
2025-12-16 01:45:50,7
2025-12-16 01:46:00,7
2025-12-16 01:46:10,7
2025-12-16 01:46:20,8
2025-12-16 01:46:30,7
2025-12-16 01:46:40,7
2025-12-16 01:46:50,7
2025-12-16 01:47:00,7
2025-12-16 01:47:10,7
2025-12-16 01:47:20,7
2025-12-16 01:47:30,7
2025-12-16 01:47:40,7
2025-12-16 01:47:50,7
2025-12-16 01:48:00,7
2025-12-16 01:48:10,7
2025-12-16 01:48:20,8
2025-12-16 01:48:30,8
2025-12-16 01:48:40,7
2025-12-16 01:48:50,7
2025-12-16 01:49:00,8
2025-12-16 01:49:10,7
2025-12-16 01:49:20,7
2025-12-16 01:49:30,7
2025-12-16 01:49:40,7
2025-12-16 01:49:50,7
2025-12-16 01:50:00,7
2025-12-16 01:50:10,7
2025-12-16 01:50:20,7
2025-12-16 01:50:30,8
2025-12-16 01:50:40,8
2025-12-16 01:50:50,8
2025-12-16 01:51:00,7
2025-12-16 01:51:10,8
2025-12-16 01:51:20,8
2025-12-16 01:51:30,8
2025-12-16 01:51:40,8
2025-12-16 01:51:50,8
2025-12-16 01:52:00,8
2025-12-16 01:52:10,8
2025-12-16 01:52:20,8
2025-12-16 01:52:30,7
2025-12-16 01:52:40,7
2025-12-16 01:52:50,7
2025-12-16 01:53:00,8
2025-12-16 01:53:10,7
2025-12-16 01:53:20,8
2025-12-16 01:53:30,7
2025-12-16 01:53:40,8
2025-12-16 01:53:50,8
2025-12-16 01:54:00,8
2025-12-16 01:54:10,8
2025-12-16 01:54:20,8
2025-12-16 01:54:30,8
2025-12-16 01:54:40,8
2025-12-16 01:54:50,8
2025-12-16 01:55:00,8
2025-12-16 01:55:10,8
2025-12-16 01:55:20,8
2025-12-16 01:55:30,8
2025-12-16 01:55:40,8
2025-12-16 01:55:50,8
2025-12-16 01:56:00,8
2025-12-16 01:56:10,8
2025-12-16 01:56:20,8
2025-12-16 01:56:30,8
2025-12-16 01:56:40,8
2025-12-16 01:56:50,8
2025-12-16 01:57:00,8
2025-12-16 01:57:10,8
2025-12-16 01:57:20,8
2025-12-16 01:57:30,8
2025-12-16 01:57:40,9
2025-12-16 01:57:50,8
2025-12-16 01:58:00,8
2025-12-16 01:58:10,8
2025-12-16 01:58:20,8
2025-12-16 01:58:30,8
2025-12-16 01:58:40,8
2025-12-16 01:58:50,9
2025-12-16 01:59:00,8
2025-12-16 01:59:10,8
2025-12-16 01:59:20,9
2025-12-16 01:59:30,8
2025-12-16 01:59:40,8
2025-12-16 01:59:50,8
2025-12-16 02:00:00,8
2025-12-16 02:00:10,9
2025-12-16 02:00:20,9
2025-12-16 02:00:30,9
2025-12-16 02:00:40,9
2025-12-16 02:00:50,8
2025-12-16 02:01:00,9
2025-12-16 02:01:10,9
2025-12-16 02:01:20,9
2025-12-16 02:01:30,9
2025-12-16 02:01:40,8
2025-12-16 02:01:50,9
2025-12-16 02:02:00,9
2025-12-16 02:02:10,9
2025-12-16 02:02:20,9
2025-12-16 02:02:30,9
2025-12-16 02:02:40,9
2025-12-16 02:02:50,9
2025-12-16 02:03:00,8
2025-12-16 02:03:10,8
2025-12-16 02:03:20,9
2025-12-16 02:03:30,9
2025-12-16 02:03:40,9
2025-12-16 02:03:50,9
2025-12-16 02:04:00,9
2025-12-16 02:04:10,9
2025-12-16 02:04:20,9
2025-12-16 02:04:30,9
2025-12-16 02:04:40,9
2025-12-16 02:04:50,9
2025-12-16 02:05:00,9
2025-12-16 02:05:10,9
2025-12-16 02:05:20,9
2025-12-16 02:05:30,9
2025-12-16 02:05:40,9
2025-12-16 02:05:50,9
2025-12-16 02:06:00,9
2025-12-16 02:06:10,9
2025-12-16 02:06:20,9
2025-12-16 02:06:30,10
2025-12-16 02:06:40,9
2025-12-16 02:06:50,9
2025-12-16 02:07:00,9
2025-12-16 02:07:10,10
2025-12-16 02:07:20,9
2025-12-16 02:07:30,10
2025-12-16 02:07:40,9
2025-12-16 02:07:50,10
2025-12-16 02:08:00,9
2025-12-16 02:08:10,10
2025-12-16 02:08:20,9
2025-12-16 02:08:30,10
2025-12-16 02:08:40,10
2025-12-16 02:08:50,10
2025-12-16 02:09:00,9
2025-12-16 02:09:10,10
2025-12-16 02:09:20,9
2025-12-16 02:09:30,10
2025-12-16 02:09:40,10
2025-12-16 02:09:50,10
2025-12-16 02:10:00,10
2025-12-16 02:10:10,10
2025-12-16 02:10:20,9
2025-12-16 02:10:30,9
2025-12-16 02:10:40,9
2025-12-16 02:10:50,10
2025-12-16 02:11:00,9
2025-12-16 02:11:10,10
2025-12-16 02:11:20,10
2025-12-16 02:11:30,10
2025-12-16 02:11:40,10
2025-12-16 02:11:50,9
2025-12-16 02:12:00,10
2025-12-16 02:12:10,9
2025-12-16 02:12:20,10
2025-12-16 02:12:30,10
2025-12-16 02:12:40,10
2025-12-16 02:12:50,10
2025-12-16 02:13:00,10
2025-12-16 02:13:10,10
2025-12-16 02:13:20,10
2025-12-16 02:13:30,10
2025-12-16 02:13:40,10
2025-12-16 02:13:50,10
2025-12-16 02:14:00,10
2025-12-16 02:14:10,10
2025-12-16 02:14:20,11
2025-12-16 02:14:30,11
2025-12-16 02:14:40,10
2025-12-16 02:14:50,11
2025-12-16 02:15:00,10
2025-12-16 02:15:10,10
2025-12-16 02:15:20,10
2025-12-16 02:15:30,11
2025-12-16 02:15:40,11
2025-12-16 02:15:50,11
2025-12-16 02:16:00,11
2025-12-16 02:16:10,10
2025-12-16 02:16:20,10
2025-12-16 02:16:30,11
2025-12-16 02:16:40,11
2025-12-16 02:16:50,10
2025-12-16 02:17:00,10
2025-12-16 02:17:10,11
2025-12-16 02:17:20,11
2025-12-16 02:17:30,10
2025-12-16 02:17:40,11
2025-12-16 02:17:50,11
2025-12-16 02:18:00,10
2025-12-16 02:18:10,10
2025-12-16 02:18:20,10
2025-12-16 02:18:30,11
2025-12-16 02:18:40,11
2025-12-16 02:18:50,10
2025-12-16 02:19:00,10
2025-12-16 02:19:10,10
2025-12-16 02:19:20,11
2025-12-16 02:19:30,10
2025-12-16 02:19:40,10
2025-12-16 02:19:50,11
2025-12-16 02:20:00,11
2025-12-16 02:20:10,10
2025-12-16 02:20:20,11
2025-12-16 02:20:30,11
2025-12-16 02:20:40,11
2025-12-16 02:20:50,11
2025-12-16 02:21:00,11
2025-12-16 02:21:10,11
2025-12-16 02:21:20,11
2025-12-16 02:21:30,11
2025-12-16 02:21:40,11
2025-12-16 02:21:50,11
2025-12-16 02:22:00,11
2025-12-16 02:22:10,11
2025-12-16 02:22:20,11
2025-12-16 02:22:30,11
2025-12-16 02:22:40,11
2025-12-16 02:22:50,11
2025-12-16 02:23:00,11
2025-12-16 02:23:10,11
2025-12-16 02:23:20,11
2025-12-16 02:23:30,11
2025-12-16 02:23:40,11
2025-12-16 02:23:50,11
2025-12-16 02:24:00,11
2025-12-16 02:24:10,12
2025-12-16 02:24:20,12
2025-12-16 02:24:30,12
2025-12-16 02:24:40,12
2025-12-16 02:24:50,11
2025-12-16 02:25:00,12
2025-12-16 02:25:10,11
2025-12-16 02:25:20,11
2025-12-16 02:25:30,11
2025-12-16 02:25:40,12
2025-12-16 02:25:50,11
2025-12-16 02:26:00,12
2025-12-16 02:26:10,11
2025-12-16 02:26:20,12
2025-12-16 02:26:30,11
2025-12-16 02:26:40,12
2025-12-16 02:26:50,12
2025-12-16 02:27:00,12
2025-12-16 02:27:10,12
2025-12-16 02:27:20,12
2025-12-16 02:27:30,12
2025-12-16 02:27:40,12
2025-12-16 02:27:50,12
2025-12-16 02:28:00,12
2025-12-16 02:28:10,12
2025-12-16 02:28:20,12
2025-12-16 02:28:30,12
2025-12-16 02:28:40,12
2025-12-16 02:28:50,12
2025-12-16 02:29:00,12
2025-12-16 02:29:10,12
2025-12-16 02:29:20,12
2025-12-16 02:29:30,12
2025-12-16 02:29:40,12
2025-12-16 02:29:50,12
2025-12-16 02:30:00,12
2025-12-16 02:30:10,12
2025-12-16 02:30:20,12
2025-12-16 02:30:30,12
2025-12-16 02:30:40,12
2025-12-16 02:30:50,12
2025-12-16 02:31:00,13
2025-12-16 02:31:10,13
2025-12-16 02:31:20,12
2025-12-16 02:31:30,12
2025-12-16 02:31:40,13
2025-12-16 02:31:50,12
2025-12-16 02:32:00,12
2025-12-16 02:32:10,12
2025-12-16 02:32:20,12
2025-12-16 02:32:30,12
2025-12-16 02:32:40,12
2025-12-16 02:32:50,12
2025-12-16 02:33:00,12
2025-12-16 02:33:10,12
2025-12-16 02:33:20,13
2025-12-16 02:33:30,12
2025-12-16 02:33:40,13
2025-12-16 02:33:50,12
2025-12-16 02:34:00,12
2025-12-16 02:34:10,12
2025-12-16 02:34:20,13
2025-12-16 02:34:30,13
2025-12-16 02:34:40,12
2025-12-16 02:34:50,13
2025-12-16 02:35:00,13
2025-12-16 02:35:10,12
2025-12-16 02:35:20,13
2025-12-16 02:35:30,13
2025-12-16 02:35:40,13
2025-12-16 02:35:50,13
2025-12-16 02:36:00,13
2025-12-16 02:36:10,13
2025-12-16 02:36:20,13
2025-12-16 02:36:30,13
2025-12-16 02:36:40,12
2025-12-16 02:36:50,13
2025-12-16 02:37:00,13
2025-12-16 02:37:10,13
2025-12-16 02:37:20,13
2025-12-16 02:37:30,13
2025-12-16 02:37:40,12
2025-12-16 02:37:50,13
2025-12-16 02:38:00,13
2025-12-16 02:38:10,13
2025-12-16 02:38:20,13
2025-12-16 02:38:30,13
2025-12-16 02:38:40,13
2025-12-16 02:38:50,13
2025-12-16 02:39:00,13
2025-12-16 02:39:10,13
2025-12-16 02:39:20,13
2025-12-16 02:39:30,13
2025-12-16 02:39:40,13
2025-12-16 02:39:50,14
2025-12-16 02:40:00,14
2025-12-16 02:40:10,14
2025-12-16 02:40:20,13
2025-12-16 02:40:30,13
2025-12-16 02:40:40,13
2025-12-16 02:40:50,14
2025-12-16 02:41:00,13
2025-12-16 02:41:10,14
2025-12-16 02:41:20,13
2025-12-16 02:41:30,13
2025-12-16 02:41:40,13
2025-12-16 02:41:50,14
2025-12-16 02:42:00,14
2025-12-16 02:42:10,13
2025-12-16 02:42:20,13
2025-12-16 02:42:30,14
2025-12-16 02:42:40,14
2025-12-16 02:42:50,14
2025-12-16 02:43:00,13
2025-12-16 02:43:10,14
2025-12-16 02:43:20,13
2025-12-16 02:43:30,14
2025-12-16 02:43:40,14
2025-12-16 02:43:50,14
2025-12-16 02:44:00,14
2025-12-16 02:44:10,14
2025-12-16 02:44:20,14
2025-12-16 02:44:30,14
2025-12-16 02:44:40,13
2025-12-16 02:44:50,14
2025-12-16 02:45:00,14
2025-12-16 02:45:10,14
2025-12-16 02:45:20,13
2025-12-16 02:45:30,14
2025-12-16 02:45:40,14
2025-12-16 02:45:50,14
2025-12-16 02:46:00,14
2025-12-16 02:46:10,14
2025-12-16 02:46:20,14
2025-12-16 02:46:30,14
2025-12-16 02:46:40,14
2025-12-16 02:46:50,14
2025-12-16 02:47:00,14
2025-12-16 02:47:10,15
2025-12-16 02:47:20,15
2025-12-16 02:47:30,14
2025-12-16 02:47:40,14
2025-12-16 02:47:50,14
2025-12-16 02:48:00,14
2025-12-16 02:48:10,14
2025-12-16 02:48:20,14
2025-12-16 02:48:30,14
2025-12-16 02:48:40,14
2025-12-16 02:48:50,14
2025-12-16 02:49:00,14
2025-12-16 02:49:10,14
